220021,0,1,1,0,1070102,133500,220999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,同縣市包裹,247,1,1,1350,1,5.68458E+13,5.68458E+13,NA,NA,10701,1
400071,0,1,1,0,1070102,133600,400999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,220,5,1,675,1,3.30534E+13,3.30534E+13,57,F,10701,1
241050,0,1,1,0,1070102,134400,241999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,241,3,1,109,1,9.09724E+19,9.09724E+19,41,NA,10701,1
950000,0,1,1,0,1070102,134906,950999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,300,3,1,232,1,9.6329E+19,9.6329E+19,41,F,10701,1
500038,0,1,1,0,1070102,135002,500999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,111,1,1,3601,1,9.10801E+13,9.10801E+13,NA,NA,10701,1
241019,0,1,1,0,1070102,135400,241999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,30046,1,1,543,1,9.86388E+19,9.86388E+19,NA,NA,10701,1
800451,0,1,1,0,1070102,140614,800999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,220,1,1,3443,1,1.37217E+13,1.37217E+13,NA,NA,10701,1
600004,0,1,1,0,1070102,140624,600999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,105,1,1,1236,1,5.11317E+13,5.11317E+13,NA,NA,10701,1
300047,0,1,1,0,1070102,140804,300999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,同縣市包裹,300,1,1,6036,1,7.39912E+13,7.39912E+13,NA,NA,10701,1
100047,0,1,1,0,1070102,140951,100999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,32041,1,1,34,1,9.44472E+19,9.44472E+19,0,NA,10701,1
100036,0,1,1,0,1070102,142336,100999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,237,3,1,437,1,9.28791E+19,9.28791E+19,42,F,10701,1
220000,0,1,1,0,1070102,144709,220999,NA,0,6,1,2,0,0,0,0,3,0,NA,0,1,0,0,0,NA,國內普通掛號小包,NA,3,6,1,6,1.58461E+13,1.58466E+13,43,F,10701,1
100181,0,1,1,0,1070102,145313,100999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,308,5,1,724,1,7.38427E+13,7.38427E+13,52,F,10701,1
540018,0,1,1,0,1070102,150908,540999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,105,5,1,4042,1,3.26858E+13,3.26858E+13,54,F,10701,1
704061,0,1,1,0,1070102,151200,704999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,106,5,1,9260,1,3.97825E+13,3.97825E+13,54,F,10701,1
800055,0,1,1,0,1070102,151312,800999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,111,5,1,988,1,7.17362E+13,7.17362E+13,51,F,10701,1
220032,0,1,1,0,1070102,152606,220999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,108,1,1,241,1,9.28769E+19,9.28769E+19,0,NA,10701,1
600035,0,1,1,0,1070102,153800,600999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,106,3,1,451,1,9.58837E+19,9.58837E+19,43,NA,10701,1
704010,0,1,1,0,1070102,154804,704999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,300,3,1,113,1,9.38715E+19,9.38715E+19,41,F,10701,1
100121,0,1,1,0,1070102,154944,100999,NA,0,6,1,1,0,0,0,0,2,0,NA,0,1,0,0,0,2,普通掛號信函,NA,1,6,150,6,1.64912E+13,1.64917E+13,NA,NA,10701,1
100009,0,1,1,0,1070102,155800,100999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,同縣市包裹,114,5,1,233,1,8.51472E+13,8.51472E+13,51,F,10701,1
100046,0,1,1,0,1070102,160147,100999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號信函,235,1,1,33,1,9.31197E+19,9.31197E+19,NA,NA,10701,1
100148,1,2,1,0,1070102,160418,100999,NA,0,20,2,1,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內不同縣市包裹,NA,1,4,4000,4,1.98003E+13,1.98006E+13,NA,NA,10701,1
100148,1,3,1,0,1070102,160418,100999,NA,0,20,2,1,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內不同縣市包裹,NA,1,8,40000,8,1.98007E+13,1.98014E+13,NA,NA,10701,1
100148,1,1,1,0,1070102,160608,100999,NA,0,28,2,1,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內同縣市包裹,NA,1,4,2000,4,1.98019E+13,1.98022E+13,NA,NA,10701,1
100148,1,4,1,0,1070102,160608,100999,NA,0,28,2,1,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內同縣市包裹,NA,1,5,50000,5,1.98038E+13,1.98042E+13,NA,NA,10701,1
330038,0,1,1,0,1070102,160628,330999,NA,0,15,1,2,0,0,0,0,3,0,NA,0,1,1,0,0,NA,國內限時掛號小包,NA,1,15,0,15,4.45503E+12,4.45643E+12,0,NA,10701,1
260025,0,1,1,0,1070102,161100,260999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,106,1,1,1181,1,9.08164E+19,9.08164E+19,NA,NA,10701,1
830015,0,1,1,0,1070102,161531,800999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,235,6,1,1017,1,8.54213E+13,8.54213E+13,66,R,10701,1
100049,1,1,47,0,1070102,161939,100999,NA,0,525,2,1,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內不同縣市包裹,NA,1,525,2625000,1,4.35081E+12,4.35081E+12,NA,NA,10701,1
220020,0,1,1,0,1070102,162100,220999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,10862,3,1,716,1,9.84756E+19,9.84756E+19,43,NA,10701,1
100011,0,1,1,0,1070102,162200,100999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,111,3,1,164,1,9.46511E+19,9.46511E+19,41,NA,10701,1
320039,0,1,1,0,1070102,162359,330999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,300,5,1,419,1,9.18571E+19,9.18571E+19,51,F,10701,1
500019,0,1,1,0,1070102,162552,500999,NA,0,7,1,1,0,0,0,0,2,0,NA,0,1,0,0,0,2,普通掛號信函,NA,1,7,126,7,1.3564E+13,1.35646E+13,NA,NA,10701,1
600021,0,1,3,0,1070102,164200,600999,NA,0,6,2,1,0,0,0,0,2,0,NA,0,1,0,0,0,2,不同縣市包裹,NA,5,6,1392,1,9.5329E+12,9.5329E+12,56,F,10701,1
730020,0,1,1,0,1070102,164445,704999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,220,5,1,496,1,9.74504E+19,9.74504E+19,56,F,10701,1
730000,0,1,1,0,1070102,164753,704999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,231,3,1,148,1,9.58614E+19,9.58614E+19,41,F,10701,1
300055,0,1,1,0,1070102,165535,300999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,32699,1,1,2293,1,1.62405E+13,1.62405E+13,NA,NA,10701,1
800018,0,1,1,0,1070102,170120,800999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,302,3,1,422,1,9.18803E+19,9.18803E+19,42,F,10701,1
330026,0,1,1,0,1070102,170126,330999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,320,1,1,72,1,9.61127E+19,9.61127E+19,0,NA,10701,1
100056,0,1,1,0,1070102,170536,100999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,32650,1,1,140,1,9.36202E+19,9.36202E+19,0,NA,10701,1
220064,0,1,1,0,1070102,170619,220999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,320,1,1,1056,1,1.7461E+13,1.7461E+13,NA,NA,10701,1
800451,0,1,1,0,1070102,170853,800999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,220,5,1,817,1,3.66364E+13,3.66364E+13,51,F,10701,1
320006,0,1,1,0,1070102,171644,330999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,30050,1,1,371,1,9.66119E+19,9.66119E+19,NA,NA,10701,1
300040,0,1,1,0,1070102,171500,300999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,300,1,1,47,1,9.76808E+19,9.76808E+19,0,NA,10701,1
900050,0,1,1,0,1070102,172600,900999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,242,3,1,340,1,9.78738E+19,9.78738E+19,42,NA,10701,1
500033,0,1,1,0,1070102,173924,500999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,220,1,1,784,1,5.74871E+13,5.74871E+13,NA,NA,10701,1
220074,1,1,1,0,1070102,173934,220999,NA,0,1,3,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,同縣市快捷,111,1,1,844,1,8.5028E+13,8.5028E+13,0,NA,10701,1
100036,0,1,1,0,1070102,174634,100999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,300,1,1,370,1,6.41407E+13,6.41407E+13,NA,NA,10701,1
200450,0,1,1,0,1070102,175100,200999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,1,0,0,2,限時掛號信函,320,1,1,38,1,9.78873E+19,9.78873E+19,NA,NA,10701,1
100451,0,1,1,0,1070102,175500,100999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,1,0,0,2,限時掛號信函,241,1,1,10,1,9.71507E+19,9.71507E+19,NA,NA,10701,1
100451,0,1,1,0,1070102,175500,100999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,1,0,0,2,限時掛號信函,241,1,1,10,1,9.71509E+19,9.71509E+19,NA,NA,10701,1
100034,0,1,1,0,1070102,175800,100999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,105,1,1,63,1,9.74808E+19,9.74808E+19,0,NA,10701,1
800007,0,1,1,0,1070102,175800,800999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,241,3,1,349,1,9.26461E+19,9.26461E+19,42,NA,10701,1
400065,0,1,1,0,1070102,181502,400999,NA,0,1,2,1,0,0,0,0,2,0,NA,0,1,0,0,0,2,不同縣市包裹,NA,5,1,851,1,5.23163E+13,5.23163E+13,56,F,10701,1
241450,0,1,1,0,1070102,183234,241999,NA,0,1,1,5,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號印刷物,300,1,1,185,1,9.02795E+19,9.02795E+19,NA,NA,10701,1
220064,1,1,3,0,1070102,183452,220999,NA,0,517,1,2,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內普通掛號小包,NA,1,150,15000,2,4.50491E+13,4.50492E+13,0,NA,10701,1
220064,1,4,11,0,1070102,183452,220999,NA,0,517,1,2,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內普通掛號小包,NA,1,98,39200,3,8.03069E+13,8.03071E+13,0,NA,10701,1
220064,1,4,18,0,1070102,183452,220999,NA,0,517,1,2,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內普通掛號小包,NA,1,98,39200,4,8.03088E+13,8.03091E+13,0,NA,10701,1
200450,0,1,1,0,1070102,184200,200999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,1,0,0,2,限時掛號信函,320,1,1,116,1,9.78909E+19,9.78909E+19,NA,NA,10701,1
100451,1,1,1,0,1070102,201025,100999,NA,0,4,1,5,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內普通掛號印刷物,NA,1,2,500,2,7.74413E+13,7.74414E+13,NA,NA,10701,1
220041,1,1,233,0,1070102,212101,220999,NA,0,347,2,1,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內不同縣市包裹,NA,1,333,1665000,1,6.42523E+13,6.42523E+13,NA,NA,10701,1
400066,0,1,1,0,1070103,83527,400999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,23841,1,1,1781,1,9.89499E+19,9.89499E+19,NA,NA,10701,1
100187,0,1,1,0,1070103,84915,100999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,島嶼間互寄包裹,220,1,1,3439,1,1.05477E+13,1.05477E+13,NA,NA,10701,1
320017,0,1,1,0,1070103,91956,330999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,30544,5,1,532,1,2.7409E+13,2.7409E+13,57,F,10701,1
9.00E+05,0,1,1,0,1070103,92857,900999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,108,3,1,531,1,9.43919E+19,9.43919E+19,43,F,10701,1
540008,0,1,1,0,1070103,93800,540999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,500,5,1,314,1,1.9191E+13,1.9191E+13,56,F,10701,1
704012,0,1,1,0,1070103,94135,704999,NA,0,1,3,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市快捷,231,1,1,51,1,9.06778E+19,9.06778E+19,0,NA,10701,1
360012,0,1,1,0,1070103,100403,360999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,10501,1,1,1336,1,3.7161E+12,3.7161E+12,NA,NA,10701,1
704047,0,1,1,0,1070103,102844,704999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號信函,108,1,1,169,1,9.51532E+19,9.51532E+19,NA,NA,10701,1
220049,0,1,1,0,1070103,104027,220999,NA,0,1,3,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,同縣市快捷,247,1,1,21,1,9.04063E+19,9.04063E+19,0,NA,10701,1
540028,0,1,1,0,1070103,104845,540999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號信函,108,1,1,62,1,9.35048E+19,9.35048E+19,NA,NA,10701,1
704009,0,1,1,0,1070103,105119,704999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,220,5,1,1838,1,1.0095E+13,1.0095E+13,56,F,10701,1
300004,0,1,1,0,1070103,110726,300999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,238,1,1,2420,1,9.33776E+19,9.33776E+19,NA,NA,10701,1
241011,0,2,1,0,1070103,111600,241999,NA,0,10,1,2,0,0,0,0,3,0,NA,0,1,0,0,0,NA,國內普通掛號小包,NA,3,4,1,4,1.86992E+13,1.86995E+13,42,F,10701,1
830014,0,1,1,0,1070103,112242,800999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號信函,32041,1,1,12,1,9.00061E+19,9.00061E+19,NA,NA,10701,1
730013,0,1,1,0,1070103,113158,704999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號信函,320,1,1,31,1,9.59352E+19,9.59352E+19,NA,NA,10701,1
100191,0,1,1,0,1070103,120307,100999,NA,0,1,3,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市快捷,300,1,1,170,1,2.13571E+13,2.13571E+13,0,NA,10701,1
730016,0,1,1,0,1070103,121110,704999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,335,5,1,333,1,7.55739E+13,7.55739E+13,56,F,10701,1
500058,0,1,1,0,1070103,121835,500999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,22001,5,1,1156,1,5.43733E+13,5.43733E+13,57,F,10701,1
880006,0,1,1,0,1070103,123157,880999,NA,0,1,3,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,島嶼間互寄快捷,231,1,1,1831,1,7.94078E+13,7.94078E+13,62,R,10701,1
220086,0,1,1,0,1070103,123734,220999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,305,1,1,3162,1,4.40336E+13,4.40336E+13,NA,NA,10701,1
220007,0,1,1,0,1070103,124402,220999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,同縣市包裹,105,1,1,2559,1,2.00028E+13,2.00028E+13,NA,NA,10701,1
241019,0,1,1,0,1070103,124622,241999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,1,0,0,2,限時掛號小包,30299,1,1,50,1,9.48498E+19,9.48498E+19,0,NA,10701,1
200034,0,1,1,0,1070103,125200,200999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,300,3,1,415,1,9.43469E+19,9.43469E+19,42,NA,10701,1
730035,0,1,1,0,1070103,125432,704999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,326,3,1,143,1,9.60798E+19,9.60798E+19,41,F,10701,1
400067,0,1,1,0,1070103,125900,400999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,220,3,1,479,1,9.12431E+19,9.12431E+19,43,NA,10701,1
100104,0,1,1,0,1070103,132043,100999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,300,5,1,348,1,1.57715E+13,1.57715E+13,56,F,10701,1
320026,0,1,1,0,1070103,134220,330999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,105,1,1,766,1,1.88154E+13,1.88154E+13,NA,NA,10701,1
880006,0,1,1,0,1070103,135255,880999,NA,0,1,3,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,島嶼間互寄快捷,23151,1,1,1300,1,7.68575E+13,7.68575E+13,66,R,10701,1
704451,0,1,1,0,1070103,135356,704999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,105,5,1,1159,1,8.65793E+13,8.65793E+13,56,F,10701,1
830007,0,1,1,0,1070103,140507,800999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,220,5,1,405,1,6.07725E+13,6.07725E+13,56,F,10701,1
320013,0,1,1,0,1070103,141128,330999,NA,0,1,1,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號信函,114,1,1,38,1,9.10645E+19,9.10645E+19,NA,NA,10701,1
241057,0,1,1,0,1070103,142909,241999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,同縣市包裹,23143,1,1,1288,1,7.99976E+13,7.99976E+13,NA,NA,10701,1
220071,0,1,1,0,1070103,143000,220999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,300,6,1,959,1,1.87463E+13,1.87463E+13,66,R,10701,1
241010,1,3,1,0,1070103,144216,241999,NA,0,4,2,1,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內同縣市包裹,NA,1,2,1272,2,2.80292E+12,2.80302E+12,NA,NA,10701,1
220073,0,1,1,0,1070103,144934,220999,NA,0,1,3,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市快捷,300,1,1,446,1,72822000050,72822000050,66,R,10701,1
640003,0,1,1,0,1070103,145400,640999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,247,3,1,94,1,9.24838E+19,9.24838E+19,41,NA,10701,1
200041,0,1,1,0,1070103,145500,200999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,106,3,1,227,1,9.37976E+19,9.37976E+19,41,NA,10701,1
241003,0,1,1,0,1070103,150206,241999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,111,3,1,94,1,9.31819E+19,9.31819E+19,41,F,10701,1
220034,0,1,1,0,1070103,150210,220999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,335,6,1,327,1,7.5475E+13,7.5475E+13,66,R,10701,1
220071,1,1,40,0,1070103,150424,220999,NA,0,131,1,2,0,0,0,0,3,0,NA,0,1,0,0,0,1,國內普通掛號小包,NA,1,80,8000,1,4.42219E+13,4.42219E+13,0,NA,10701,1
100031,1,3,1,0,1070103,150548,100999,NA,0,30,1,1,0,0,0,0,3,0,NA,0,1,1,0,0,1,國內限時掛號信函,NA,1,3,1500,3,7.17448E+13,7.1745E+13,NA,NA,10701,1
320020,0,1,1,0,1070103,150800,330999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,300,5,1,1163,1,3.26827E+13,3.26827E+13,56,F,10701,1
830045,0,1,1,0,1070103,151319,800999,NA,0,1,1,2,0,0,0,0,1,0,NA,0,1,0,0,0,2,普通掛號小包,303,3,1,269,1,9.28333E+19,9.28333E+19,42,F,10701,1
220071,0,1,1,0,1070103,151724,220999,NA,0,13,1,1,0,0,0,0,3,0,NA,0,1,0,0,0,NA,國內普通掛號信函,NA,1,9,0,1,2.81407E+13,2.81407E+13,NA,NA,10701,1
100117,0,1,1,0,1070103,152044,100999,NA,0,1,2,1,0,0,0,0,1,0,NA,0,1,0,0,0,2,不同縣市包裹,302,1,1,1461,1,6.68253E+13,6.68253E+13,NA,NA,10701,1
