Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
7751-UX,90,2,15,↗,60,188808,2490476,120.4052,22.5129,,2018/1/3 上午 09:14:20,604313,324,60,830024
7751-UX,0,8,10,↑,60,188808,2490488,120.4052,22.513,,2018/1/3 上午 09:14:50,604313,12,60,830024
7751-UX,0,57,356,↑,60,188830,2490864,120.4054,22.5164,,2018/1/3 上午 09:15:20,604314,377,60,830024
7751-UX,0,46,349,↖,60,188821,2491329,120.4053,22.5206,,2018/1/3 上午 09:15:50,604314,465,60,830024
7751-UX,0,40,20,↗,60,188905,2491672,120.4061,22.5237,,2018/1/3 上午 09:16:20,604317,353,60,830024
7751-UX,0,6,232,↙,60,188936,2491783,120.4064,22.5247,,2018/1/3 上午 09:16:50,604317,115,60,830024
7751-UX,0,4,24,↗,60,188884,2491683,120.4059,22.5238,,2018/1/3 上午 09:17:20,604317,113,60,830024
7751-UX,91,0,24,↗,60,188884,2491683,120.4059,22.5238,,2018/1/3 上午 09:17:33,604317,0,60,830024
7751-UX,90,0,24,↗,60,188884,2491683,120.4059,22.5238,,2018/1/3 上午 09:17:50,604317,0,60,830024
7751-UX,90,1,24,↗,60,188874,2491683,120.4058,22.5238,,2018/1/3 上午 09:18:20,604317,10,60,830024
7751-UX,78,0,24,↗,60,188874,2491683,120.4058,22.5238,,2018/1/3 上午 09:18:28,604317,0,60,830024
7751-UX,0,7,143,↘,60,188874,2491683,120.4058,22.5238,,2018/1/3 上午 09:18:50,604317,0,60,830024
7751-UX,0,22,286,↖,60,188822,2491551,120.4053,22.5226,,2018/1/3 上午 09:19:20,604314,142,60,830024
7751-UX,0,42,282,↖,60,188504,2491740,120.4022,22.5243,,2018/1/3 上午 09:19:50,604310,370,60,830024
7751-UX,0,42,26,↗,70,188330,2491874,120.4005,22.5255,,2018/1/3 上午 09:20:20,7977,220,70,830024
7751-UX,0,13,211,↙,70,188278,2491929,120.4,22.526,,2018/1/3 上午 09:20:50,7977,,70,830024
7751-UX,91,0,148,↘,70,188268,2491907,120.3999,22.5258,,2018/1/3 上午 09:20:55,7977,70,70,830024
7751-UX,90,3,75,↗,70,188268,2491918,120.3999,22.5259,,2018/1/3 上午 09:21:21,7977,11,70,830024
7751-UX,90,1,75,↗,70,188268,2491918,120.3999,22.5259,,2018/1/3 上午 09:21:51,7977,0,70,830024
7751-UX,78,0,75,↗,70,188268,2491929,120.3999,22.526,,2018/1/3 上午 09:22:52,7977,11,70,830024
7751-UX,90,0,25,↗,50,188268,2491940,120.3999,22.5261,,2018/1/3 上午 09:23:21,107173,11,50,830024
7751-UX,90,2,25,↗,50,188268,2491940,120.3999,22.5261,,2018/1/3 上午 09:23:51,107173,0,50,830024
7751-UX,0,28,298,↖,50,188279,2492018,120.4,22.5268,,2018/1/3 上午 09:24:21,364043,79,50,830024
7751-UX,0,27,42,↗,60,188063,2492096,120.3979,22.5275,,2018/1/3 上午 09:24:51,604306,230,60,830024
7751-UX,0,42,13,↗,60,188188,2492406,120.3991,22.5303,,2018/1/3 上午 09:25:21,604306,334,60,830024
7751-UX,0,45,10,↑,50,188354,2492726,120.4007,22.5332,,2018/1/3 上午 09:25:51,-3551,360,50,830024
7751-UX,0,6,5,↑,60,188427,2492981,120.4014,22.5355,,2018/1/3 上午 09:26:21,604307,265,60,830024
7751-UX,90,0,233,↙,60,188416,2492947,120.4013,22.5352,,2018/1/3 上午 09:26:51,604307,36,60,830024
7751-UX,90,0,233,↙,60,188416,2492947,120.4013,22.5352,,2018/1/3 上午 09:27:21,604307,0,60,830024
7751-UX,90,2,233,↙,60,188416,2492947,120.4013,22.5352,,2018/1/3 上午 09:27:51,604307,0,60,830024
7751-UX,0,16,281,←,60,188375,2492881,120.4009,22.5346,,2018/1/3 上午 09:28:21,604307,78,60,830024
7751-UX,0,5,97,→,50,188313,2492837,120.4003,22.5342,,2018/1/3 上午 09:28:51,107173,76,50,830024
7751-UX,90,0,97,→,50,188313,2492848,120.4003,22.5343,,2018/1/3 上午 09:29:21,107378,11,50,830024
7751-UX,0,11,113,↘,60,188354,2492826,120.4007,22.5341,,2018/1/3 上午 09:29:51,604307,47,60,830024
7751-UX,0,34,223,↙,60,188281,2492605,120.4,22.5321,,2018/1/3 上午 09:30:21,604307,233,60,830024
7751-UX,0,45,191,↓,60,188178,2492417,120.399,22.5304,,2018/1/3 上午 09:30:51,604306,214,60,830024
7751-UX,0,40,210,↙,50,188053,2492207,120.3978,22.5285,,2018/1/3 上午 09:31:21,107121,244,50,830024
7751-UX,90,3,295,↖,50,187981,2492130,120.3971,22.5278,,2018/1/3 上午 09:31:51,107121,105,50,830024
7751-UX,0,29,310,↖,50,187878,2492141,120.3961,22.5279,,2018/1/3 上午 09:32:21,107121,104,50,830024
7751-UX,91,0,15,↗,50,187837,2492208,120.3957,22.5285,,2018/1/3 上午 09:32:38,107121,79,50,830024
7751-UX,90,0,15,↗,50,187837,2492208,120.3957,22.5285,,2018/1/3 上午 09:32:52,107121,0,50,830024
7751-UX,90,1,15,↗,50,187837,2492197,120.3957,22.5284,,2018/1/3 上午 09:33:22,107121,11,50,830024
7751-UX,78,0,15,↗,50,187837,2492197,120.3957,22.5284,,2018/1/3 上午 09:33:49,107121,0,50,830024
7751-UX,0,28,77,↗,50,187929,2492130,120.3966,22.5278,,2018/1/3 上午 09:34:18,107121,114,50,830024
7751-UX,0,16,117,↘,60,188012,2492063,120.3974,22.5272,,2018/1/3 上午 09:34:48,604309,107,60,830024
7751-UX,0,12,200,↙,60,187959,2491809,120.3969,22.5249,,2018/1/3 上午 09:35:18,604309,259,60,830024
7751-UX,91,0,270,←,50,187897,2491809,120.3963,22.5249,,2018/1/3 上午 09:35:36,107121,62,50,830024
7751-UX,90,0,270,←,50,187897,2491809,120.3963,22.5249,,2018/1/3 上午 09:35:48,107121,0,50,830024
7751-UX,90,0,270,←,50,187897,2491809,120.3963,22.5249,,2018/1/3 上午 09:36:18,107121,0,50,830024
7751-UX,78,0,270,←,50,187897,2491809,120.3963,22.5249,,2018/1/3 上午 09:37:52,107121,0,50,830024
7751-UX,0,4,113,↘,60,187959,2491798,120.3969,22.5248,,2018/1/3 上午 09:38:21,604309,63,60,830024
7751-UX,0,26,252,↙,50,187887,2491687,120.3962,22.5238,,2018/1/3 上午 09:38:51,107173,132,50,830024
7751-UX,90,3,234,↙,50,187835,2491754,120.3957,22.5244,,2018/1/3 上午 09:39:21,107121,85,50,830024
7751-UX,91,0,275,←,50,187815,2491754,120.3955,22.5244,,2018/1/3 上午 09:39:40,107121,,50,830024
7751-UX,90,1,275,←,50,187815,2491754,120.3955,22.5244,,2018/1/3 上午 09:39:51,107121,20,50,830024
7751-UX,90,0,275,←,50,187815,2491743,120.3955,22.5243,,2018/1/3 上午 09:40:21,107121,11,50,830024
7751-UX,78,0,308,↖,50,187825,2491754,120.3956,22.5244,,2018/1/3 上午 09:41:34,107121,15,50,830024
7751-UX,0,24,89,→,50,187887,2491687,120.3962,22.5238,,2018/1/3 上午 09:42:03,107173,91,50,830024
7751-UX,0,35,172,↓,70,187968,2491598,120.397,22.523,,2018/1/3 上午 09:42:33,7977,120,70,830024
7751-UX,90,0,177,↓,70,187968,2491543,120.397,22.5225,,2018/1/3 上午 09:43:03,7977,55,70,830024
7751-UX,90,0,177,↓,70,187968,2491543,120.397,22.5225,,2018/1/3 上午 09:43:33,7977,,70,830024
7751-UX,0,60,198,↙,70,187885,2491344,120.3962,22.5207,,2018/1/3 上午 09:44:03,7977,216,70,830024
7751-UX,0,56,178,↓,70,187770,2490791,120.3951,22.5157,,2018/1/3 上午 09:44:33,7977,565,70,830024
7751-UX,90,0,187,↓,70,187759,2490558,120.395,22.5136,,2018/1/3 上午 09:45:03,7977,233,70,830024
7751-UX,90,1,187,↓,70,187759,2490558,120.395,22.5136,,2018/1/3 上午 09:45:34,7977,0,70,830024
7751-UX,90,1,187,↓,70,187759,2490558,120.395,22.5136,,2018/1/3 上午 09:46:04,7977,0,70,830024
7751-UX,0,13,183,↓,50,187758,2490547,120.395,22.5135,,2018/1/3 上午 09:46:34,318215,11,50,830024
7751-UX,0,16,188,↓,60,187748,2490481,120.3949,22.5129,,2018/1/3 上午 09:47:04,607863,67,60,830024
7751-UX,0,23,6,↑,50,187748,2490414,120.3949,22.5123,,2018/1/3 上午 09:47:34,318215,67,50,830024
7751-UX,90,2,351,↑,60,187748,2490470,120.3949,22.5128,,2018/1/3 上午 09:48:04,607863,56,60,830024
7751-UX,90,2,137,↘,60,187748,2490470,120.3949,22.5128,,2018/1/3 上午 09:48:34,607863,0,60,830024
7751-UX,90,1,342,↖,60,187748,2490481,120.3949,22.5129,,2018/1/3 上午 09:49:04,607863,11,60,830024
7751-UX,90,0,263,←,60,187583,2490504,120.3933,22.5131,,2018/1/3 上午 09:49:34,607863,167,60,830024
7751-UX,90,1,94,→,60,187604,2490492,120.3935,22.513,,2018/1/3 上午 09:50:04,607863,24,60,830024
7751-UX,90,0,94,→,60,187594,2490492,120.3934,22.513,,2018/1/3 上午 09:50:34,607863,10,60,830024
7751-UX,90,0,94,→,60,187604,2490492,120.3935,22.513,,2018/1/3 上午 09:51:04,607863,10,60,830024
7751-UX,90,1,60,↗,60,187594,2490492,120.3934,22.513,,2018/1/3 上午 09:51:34,607863,10,60,830024
7751-UX,0,7,94,→,60,187717,2490481,120.3946,22.5129,,2018/1/3 上午 09:52:04,607863,123,60,830024
7751-UX,0,25,191,↓,50,187737,2490414,120.3948,22.5123,,2018/1/3 上午 09:52:34,318215,70,50,830024
7751-UX,90,1,178,↓,50,187727,2490282,120.3947,22.5111,,2018/1/3 上午 09:53:04,318215,132,50,830024
7751-UX,0,31,180,↓,50,187716,2490138,120.3946,22.5098,,2018/1/3 上午 09:53:34,318215,144,50,830024
7751-UX,90,0,178,↓,50,187715,2490049,120.3946,22.509,,2018/1/3 上午 09:54:04,318215,89,50,830024
7751-UX,90,0,178,↓,50,187715,2490049,120.3946,22.509,,2018/1/3 上午 09:54:34,318215,0,50,830024
7751-UX,90,0,178,↓,50,187705,2490049,120.3945,22.509,,2018/1/3 上午 09:55:04,318215,10,50,830024
7751-UX,90,0,160,↘,50,187715,2489994,120.3946,22.5085,,2018/1/3 上午 09:55:34,318215,56,50,830024
7751-UX,90,0,160,↘,50,187715,2489994,120.3946,22.5085,,2018/1/3 上午 09:56:04,318215,0,50,830024
7751-UX,90,0,160,↘,50,187715,2489994,120.3946,22.5085,,2018/1/3 上午 09:56:35,318215,0,50,830024
7751-UX,0,15,164,↘,50,187735,2489894,120.3948,22.5076,,2018/1/3 上午 09:57:05,318215,102,50,830024
7751-UX,90,0,179,↓,50,187756,2489850,120.395,22.5072,,2018/1/3 上午 09:57:35,318215,49,50,830024
7751-UX,90,0,179,↓,50,187756,2489850,120.395,22.5072,,2018/1/3 上午 09:58:05,318215,0,50,830024
7751-UX,0,9,164,↘,60,187766,2489838,120.3951,22.5071,,2018/1/3 上午 09:58:35,604324,16,60,830024
7751-UX,0,34,272,←,60,187601,2489817,120.3935,22.5069,,2018/1/3 上午 09:59:05,604324,166,60,830024
7751-UX,0,40,271,←,60,187416,2489884,120.3917,22.5075,,2018/1/3 上午 09:59:35,604327,197,60,830024
7751-UX,90,1,19,↗,50,187314,2489929,120.3907,22.5079,,2018/1/3 上午 10:00:05,318155,111,50,830024
7751-UX,90,2,15,↗,50,187304,2489984,120.3906,22.5084,,2018/1/3 上午 10:00:35,107179,56,50,830024
7751-UX,90,3,264,←,50,187273,2489962,120.3903,22.5082,,2018/1/3 上午 10:01:05,107179,38,50,830024
7751-UX,91,0,35,↗,50,187273,2489984,120.3903,22.5084,,2018/1/3 上午 10:01:34,107179,22,50,830024
7751-UX,0,4,35,↗,50,187273,2489984,120.3903,22.5084,,2018/1/3 上午 10:01:35,107179,0,50,830024
7751-UX,90,1,35,↗,50,187273,2489995,120.3903,22.5085,,2018/1/3 上午 10:02:05,107179,11,50,830024
7751-UX,78,0,329,↖,50,187262,2490007,120.3902,22.5086,,2018/1/3 上午 10:03:53,107179,16,50,830024
7751-UX,0,24,5,↑,50,187304,2490006,120.3906,22.5086,,2018/1/3 上午 10:04:22,107179,42,50,830024
7751-UX,0,34,26,↗,60,187366,2490217,120.3912,22.5105,,2018/1/3 上午 10:04:52,607863,220,60,830024
7751-UX,0,12,32,↗,60,187449,2490371,120.392,22.5119,,2018/1/3 上午 10:05:22,607863,175,60,830024
7751-UX,90,0,25,↗,60,187449,2490382,120.392,22.512,,2018/1/3 上午 10:05:52,607863,11,60,830024
7751-UX,90,1,85,→,60,187449,2490393,120.392,22.5121,,2018/1/3 上午 10:06:22,607863,11,60,830024
7751-UX,0,19,309,↖,60,187449,2490449,120.392,22.5126,,2018/1/3 上午 10:06:52,607863,,60,830024
7751-UX,91,0,192,↙,50,187408,2490427,120.3916,22.5124,,2018/1/3 上午 10:07:09,107179,53,50,830024
7751-UX,90,0,146,↘,50,187408,2490427,120.3916,22.5124,,2018/1/3 上午 10:07:22,107179,0,50,830024
7751-UX,90,0,144,↘,50,187408,2490427,120.3916,22.5124,,2018/1/3 上午 10:07:52,107179,,50,830024
7751-UX,78,0,273,←,50,187418,2490427,120.3917,22.5124,,2018/1/3 上午 10:08:32,107179,10,50,830024
7751-UX,90,2,283,↖,50,187356,2490349,120.3911,22.5117,,2018/1/3 上午 10:09:01,107179,,50,830024
7751-UX,90,0,321,↖,50,187346,2490349,120.391,22.5117,,2018/1/3 上午 10:09:31,107179,106,50,830024
7751-UX,90,0,321,↖,50,187346,2490349,120.391,22.5117,,2018/1/3 上午 10:10:01,107179,0,50,830024
7751-UX,0,15,342,↖,50,187356,2490361,120.3911,22.5118,,2018/1/3 上午 10:10:31,107179,16,50,830024
7751-UX,91,0,38,↗,50,187357,2490372,120.3911,22.5119,,2018/1/3 上午 10:10:36,107179,11,50,830024
7751-UX,0,4,46,↗,50,187346,2490372,120.391,22.5119,,2018/1/3 上午 10:11:01,107179,,50,830024
7751-UX,90,2,41,↗,50,187357,2490372,120.3911,22.5119,,2018/1/3 上午 10:11:31,107179,0,50,830024
7751-UX,78,0,41,↗,50,187346,2490372,120.391,22.5119,,2018/1/3 上午 10:13:00,107179,11,50,830024
7751-UX,0,23,130,↘,50,187367,2490338,120.3912,22.5116,,2018/1/3 上午 10:13:29,107179,40,50,830024
7751-UX,0,29,210,↙,60,187346,2490194,120.391,22.5103,,2018/1/3 上午 10:13:59,607863,146,60,830024
7751-UX,90,0,29,↗,60,187335,2490172,120.3909,22.5101,,2018/1/3 上午 10:14:29,607863,25,60,830024
7751-UX,90,0,29,↗,60,187345,2490161,120.391,22.51,,2018/1/3 上午 10:14:59,607863,15,60,830024
7751-UX,0,18,211,↙,60,187314,2490128,120.3907,22.5097,,2018/1/3 上午 10:15:30,607863,45,60,830024
7751-UX,90,2,94,→,60,187263,2490062,120.3902,22.5091,,2018/1/3 上午 10:16:00,607863,83,60,830024
7751-UX,91,0,39,↗,60,187273,2490073,120.3903,22.5092,,2018/1/3 上午 10:16:18,607863,15,60,830024
7751-UX,90,0,39,↗,60,187273,2490062,120.3903,22.5091,,2018/1/3 上午 10:16:30,607863,11,60,830024
7751-UX,90,1,39,↗,60,187273,2490062,120.3903,22.5091,,2018/1/3 上午 10:17:00,607863,0,60,830024
7751-UX,78,0,39,↗,60,187252,2490073,120.3901,22.5092,,2018/1/3 上午 10:18:35,607863,24,60,830024
7751-UX,0,24,225,↙,60,187242,2490062,120.39,22.5091,,2018/1/3 上午 10:19:04,607863,,60,830024
7751-UX,0,58,228,↙,60,186974,2489831,120.3874,22.507,,2018/1/3 上午 10:19:34,604323,369,60,830024
7751-UX,0,17,251,↙,60,186623,2489644,120.384,22.5053,,2018/1/3 上午 10:20:04,607862,398,60,830024
7751-UX,91,0,73,↗,60,186644,2489633,120.3842,22.5052,,2018/1/3 上午 10:20:19,607862,,60,830024
7751-UX,90,1,73,↗,60,186644,2489633,120.3842,22.5052,,2018/1/3 上午 10:20:34,607862,24,60,830024
7751-UX,90,1,73,↗,60,186644,2489633,120.3842,22.5052,,2018/1/3 上午 10:21:04,607862,0,60,830024
7751-UX,78,0,3,↑,60,186644,2489666,120.3842,22.5055,,2018/1/3 上午 10:23:29,607862,33,60,830024
7751-UX,0,25,68,↗,60,186850,2489754,120.3862,22.5063,,2018/1/3 上午 10:23:58,607862,224,60,830024
7751-UX,0,40,48,↗,60,187056,2489908,120.3882,22.5077,,2018/1/3 上午 10:24:28,604323,257,60,830024
7751-UX,0,59,346,↖,60,186934,2490207,120.387,22.5104,,2018/1/3 上午 10:24:58,604322,323,60,830024
7751-UX,0,56,267,←,60,186627,2490507,120.384,22.5131,,2018/1/3 上午 10:25:28,604326,429,60,830024
7751-UX,0,37,5,↑,50,186349,2490509,120.3813,22.5131,,2018/1/3 上午 10:25:58,107179,278,50,830024
7751-UX,0,4,276,←,50,186329,2490586,120.3811,22.5138,,2018/1/3 上午 10:26:28,107179,,50,830024
7751-UX,91,0,280,←,50,186318,2490586,120.381,22.5138,,2018/1/3 上午 10:26:40,107179,83,50,830024
7751-UX,90,1,280,←,50,186318,2490586,120.381,22.5138,,2018/1/3 上午 10:26:58,107179,0,50,830024
7751-UX,90,1,280,←,50,186318,2490586,120.381,22.5138,,2018/1/3 上午 10:27:28,107179,0,50,830024
7751-UX,78,0,280,←,50,186318,2490586,120.381,22.5138,,2018/1/3 上午 10:27:34,107179,0,50,830024
7751-UX,0,25,176,↓,60,186349,2490464,120.3813,22.5127,,2018/1/3 上午 10:27:59,604325,126,60,830024
7751-UX,0,48,206,↙,60,186255,2490166,120.3804,22.51,,2018/1/3 上午 10:28:29,607861,312,60,830024
7751-UX,90,2,176,↓,60,186193,2490033,120.3798,22.5088,,2018/1/3 上午 10:28:59,607861,147,60,830024
7751-UX,90,1,176,↓,60,186203,2490044,120.3799,22.5089,,2018/1/3 上午 10:29:29,607861,15,60,830024
7751-UX,90,1,332,↖,60,186193,2490055,120.3798,22.509,,2018/1/3 上午 10:29:59,607861,15,60,830024
7751-UX,0,25,349,↖,60,186296,2490287,120.3808,22.5111,,2018/1/3 上午 10:30:29,604325,254,60,830024
7751-UX,0,23,333,↖,50,186143,2490388,120.3793,22.512,,2018/1/3 上午 10:30:59,318177,183,50,830024
7751-UX,91,0,73,↗,50,186184,2490421,120.3797,22.5123,,2018/1/3 上午 10:31:22,318177,53,50,830024
7751-UX,90,0,73,↗,50,186184,2490421,120.3797,22.5123,,2018/1/3 上午 10:31:29,318177,0,50,830024
7751-UX,90,0,73,↗,50,186184,2490421,120.3797,22.5123,,2018/1/3 上午 10:31:59,318177,0,50,830024
7751-UX,78,0,73,↗,50,186184,2490421,120.3797,22.5123,,2018/1/3 上午 10:34:35,318177,,50,830024
7751-UX,90,0,69,↗,50,186215,2490432,120.38,22.5124,,2018/1/3 上午 10:35:03,107179,,50,830024
7751-UX,0,22,83,→,50,186297,2490398,120.3808,22.5121,,2018/1/3 上午 10:35:33,318196,115,50,830024
7751-UX,0,41,218,↙,60,186203,2490066,120.3799,22.5091,,2018/1/3 上午 10:36:33,607861,345,60,830024
7751-UX,0,42,350,↑,60,185761,2490068,120.3756,22.5091,,2018/1/3 上午 10:37:03,604311,442,60,830024
7751-UX,0,43,351,↑,60,185761,2490123,120.3756,22.5096,,2018/1/3 上午 10:37:34,604311,55,60,830024
7751-UX,0,36,212,↙,50,185318,2489915,120.3713,22.5077,,2018/1/3 上午 10:38:04,364037,489,50,830024
7751-UX,0,32,275,←,50,185112,2489927,120.3693,22.5078,,2018/1/3 上午 10:38:34,364037,206,50,830024
7751-UX,0,26,297,↖,70,184876,2490016,120.367,22.5086,,2018/1/3 上午 10:39:04,7970,252,70,830024
7751-UX,0,4,296,↖,70,184855,2490028,120.3668,22.5087,,2018/1/3 上午 10:39:34,7970,24,70,830024
7751-UX,0,12,289,↖,70,184773,2490061,120.366,22.509,,2018/1/3 上午 10:40:04,7970,88,70,830024
7751-UX,0,25,260,←,70,184721,2489984,120.3655,22.5083,,2018/1/3 上午 10:40:34,7970,93,70,830024
7751-UX,91,0,313,↖,50,184629,2490006,120.3646,22.5085,,2018/1/3 上午 10:41:01,107182,95,50,830024
7751-UX,90,2,313,↖,50,184629,2490006,120.3646,22.5085,,2018/1/3 上午 10:41:04,107182,0,50,830024
7751-UX,90,1,282,↖,50,184598,2490018,120.3643,22.5086,,2018/1/3 上午 10:41:34,107182,33,50,830024
7751-UX,78,0,268,←,50,184598,2490018,120.3643,22.5086,,2018/1/3 上午 10:42:36,107182,0,50,830024
7751-UX,0,18,95,→,50,184639,2489984,120.3647,22.5083,,2018/1/3 上午 10:43:01,107182,53,50,830024
7751-UX,0,21,114,↘,70,184762,2490039,120.3659,22.5088,,2018/1/3 上午 10:43:31,7970,135,70,830024
7751-UX,0,43,138,↘,70,185019,2489850,120.3684,22.5071,,2018/1/3 上午 10:44:01,7970,319,70,830024
7751-UX,0,37,205,↙,50,184977,2489651,120.368,22.5053,,2018/1/3 上午 10:44:31,333362,203,50,830024
7751-UX,90,1,274,←,50,184936,2489606,120.3676,22.5049,,2018/1/3 上午 10:45:01,333362,61,50,830024
